survey,assessment,year,countrycode,idgrade,outcome,subject,bin,pdf,m_score_bin,se_score_bin,n_score_bin
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,3,.06666667,450.60788,1.1461811,295
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,4,.06666667,476.05066,.99411941,291
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,5,.06666667,497.38815,.49652657,305
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,6,.06666667,516.47162,.83664793,308
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,7,.06666667,533.01544,1.0307537,316
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,8,.06666667,548.94476,.68014044,311
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,9,.06666667,564.00458,.57587361,310
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,10,.06666667,579.38141,.64098066,321
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,11,.06666667,595.81848,1.2368404,317
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,12,.06666667,612.74561,.81547248,322
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,13,.06666667,631.53851,.87389618,322
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,14,.06666667,655.79468,1.0682085,325
WLD_2006_PISA,PISA,2006,HKG,8,score_pisa_science,science,15,.06666667,701.78442,2.080411,329
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,0,1,467.2467,2.3658013,5213
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,1,.06666667,306.57852,2.7839584,343
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,2,.06666667,360.03268,1.0409598,344
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,3,.06666667,386.25909,.66211247,351
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,4,.06666667,406.0509,.98079509,345
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,5,.06666667,423.17618,1.0152528,349
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,6,.06666667,438.02377,.61762458,347
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,7,.06666667,452.19931,.88690585,347
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,8,.06666667,466.17892,.77849877,351
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,9,.06666667,480.46237,.56107354,349
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,10,.06666667,495.48773,.43835336,350
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,11,.06666667,511.21585,1.033025,351
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,12,.06666667,529.01184,1.44427,352
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,13,.06666667,549.56921,1.0668534,344
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,14,.06666667,575.77515,1.7676728,348
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_math,math,15,.06666667,628.12177,2.1886728,342
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,0,1,477.36423,2.8056269,5213
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,1,.06666667,295.35504,3.8274963,339
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,2,.06666667,359.00549,1.2968099,343
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,3,.06666667,390.26688,1.3425506,347
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,4,.06666667,412.8418,1.2461674,348
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,5,.06666667,432.42783,1.8072866,351
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,6,.06666667,450.35211,1.8386079,350
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,7,.06666667,466.66687,1.3394468,355
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,8,.06666667,482.22043,.61621141,348
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,9,.06666667,497.28549,.64126134,348
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,10,.06666667,512.27716,.35303721,352
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,11,.06666667,528.06879,.63449931,346
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,12,.06666667,544.6203,.97852117,352
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,13,.06666667,563.6814,.54863685,347
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,14,.06666667,588.65527,1.0106267,345
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_read,read,15,.06666667,636.19757,1.8737556,342
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,0,1,493.20441,2.4451516,5213
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,1,.06666667,330.33624,2.6556892,335
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,2,.06666667,382.50778,.97550917,345
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,3,.06666667,408.56564,.59868622,344
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,4,.06666667,428.66397,.90608752,348
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,5,.06666667,445.64984,.56024963,346
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,6,.06666667,462.0434,.3630991,349
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,7,.06666667,477.38287,.31775326,353
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,8,.06666667,492.84955,.87008709,353
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,9,.06666667,507.78979,1.41186,352
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,10,.06666667,523.38763,1.5632801,350
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,11,.06666667,539.56323,.71852052,352
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,12,.06666667,557.5022,.71762067,350
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,13,.06666667,578.70959,1.2198001,345
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,14,.06666667,604.91125,.64481848,345
WLD_2006_PISA,PISA,2006,HRV,8,score_pisa_science,science,15,.06666667,657.69263,2.0400217,346
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,0,1,490.93738,2.8852148,4490
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,1,.06666667,311.45578,4.2207594,244
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,2,.06666667,376.31253,1.1866616,273
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,3,.06666667,404.60593,1.550329,289
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,4,.06666667,425.93011,.78938746,290
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,5,.06666667,444.08112,.49064761,296
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,6,.06666667,460.46439,1.0606375,302
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,7,.06666667,475.71133,1.1737897,308
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,8,.06666667,490.284,.82568854,311
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,9,.06666667,505.25342,.80466038,307
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,10,.06666667,520.48633,.85552293,306
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,11,.06666667,536.99121,1.1698296,304
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,12,.06666667,555.78766,1.1459746,311
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,13,.06666667,578.58545,1.3850607,309
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,14,.06666667,609.53021,1.6136887,317
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_math,math,15,.06666667,667.87903,3.0382178,323
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,0,1,482.37451,3.2814002,4490
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,1,.06666667,278.63226,7.0606346,248
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,2,.06666667,358.11804,1.1257907,278
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,3,.06666667,391.82648,.99770534,276
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,4,.06666667,416.76035,1.0927052,292
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,5,.06666667,437.98904,1.2756249,297
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,6,.06666667,456.98672,.78532451,299
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,7,.06666667,474.04544,.710877,307
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,8,.06666667,490.22409,.61725038,300
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,9,.06666667,506.12091,.82810158,311
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,10,.06666667,521.28729,.74966472,312
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,11,.06666667,536.48596,.72865599,315
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,12,.06666667,553.33789,.73510438,311
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,13,.06666667,572.46625,1.3632222,312
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,14,.06666667,596.00897,2.6267533,318
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_read,read,15,.06666667,644.70532,2.2025635,314
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,0,1,503.93173,2.6759722,4490
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,1,.06666667,332.60638,2.4486766,254
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,2,.06666667,387.72098,2.2607601,276
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,3,.06666667,415.50101,1.0796925,280
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,4,.06666667,437.63971,.73648489,281
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,5,.06666667,456.82391,.48785469,299
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,6,.06666667,473.55685,.78611338,300
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,7,.06666667,489.73254,.61032057,304
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,8,.06666667,505.71857,.84903938,306
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,9,.06666667,521.21625,.99070221,320
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,10,.06666667,536.80151,.81938696,305
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,11,.06666667,553.22339,.94202846,305
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,12,.06666667,570.75635,1.076492,313
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,13,.06666667,591.40527,1.2498168,312
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,14,.06666667,617.83563,.79671955,316
WLD_2006_PISA,PISA,2006,HUN,8,score_pisa_science,science,15,.06666667,667.85724,2.9408708,319
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,0,1,391.00681,5.6260548,10647
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,1,.06666667,242.51711,3.0969207,809
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,2,.06666667,291.73355,.94789559,745
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,3,.06666667,314.47003,.75561905,844
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,4,.06666667,332.36612,1.1798047,776
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,5,.06666667,347.21558,1.399561,777
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,6,.06666667,360.59232,1.1694489,718
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,7,.06666667,373.61493,1.0060126,822
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,8,.06666667,387.09491,.84193194,752
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,9,.06666667,400.29489,.80510664,755
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,10,.06666667,414.29495,1.0754265,713
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,11,.06666667,430.13962,.50503767,717
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,12,.06666667,448.78323,1.0848819,661
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,13,.06666667,471.03006,1.3431437,606
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,14,.06666667,498.59906,2.0598865,508
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_math,math,15,.06666667,551.95062,3.9497731,444
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,0,1,392.93283,5.922061,10647
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,1,.06666667,248.28581,3.3489127,756
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,2,.06666667,297.39505,.86471677,741
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,3,.06666667,320.96921,1.0188688,773
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,4,.06666667,338.38803,.82134527,779
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,5,.06666667,353.37228,.61800104,804
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,6,.06666667,366.6044,.80744725,773
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,7,.06666667,379.06766,.54265463,817
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,8,.06666667,391.55453,.54798275,751
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,9,.06666667,404.30417,.69055653,781
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,10,.06666667,417.64911,1.1380117,728
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,11,.06666667,431.8959,1.2901378,735
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,12,.06666667,448.0513,.93280089,658
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,13,.06666667,466.81491,.88611937,610
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,14,.06666667,491.26151,1.4443251,554
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_read,read,15,.06666667,537.88342,2.2504168,387
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,0,1,393.48102,5.7299609,10647
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,1,.06666667,267.98447,2.7926655,750
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,2,.06666667,307.17142,1.0480696,731
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,3,.06666667,326.32394,.78741872,797
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,4,.06666667,341.20541,.50636244,799
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,5,.06666667,354.22824,.70212591,807
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,6,.06666667,366.01791,.63657898,790
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,7,.06666667,377.6387,.91908032,769
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,8,.06666667,389.04416,.39036858,723
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,9,.06666667,400.55664,.5902651,805
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,10,.06666667,413.01529,.68825704,753
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,11,.06666667,426.54965,.48963603,678
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,12,.06666667,442.26917,.41176718,674
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,13,.06666667,461.50137,.92098838,679
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,14,.06666667,488.85269,1.4144309,504
WLD_2006_PISA,PISA,2006,IDN,8,score_pisa_science,science,15,.06666667,539.26776,3.2323966,388
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,0,1,501.47177,2.7852206,4585
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,1,.06666667,341.03885,2.8553689,295
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,2,.06666667,395.34521,1.3398539,300
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,3,.06666667,420.40381,1.2127358,301
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,4,.06666667,440.056,1.5857697,304
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,5,.06666667,457.72754,.78756833,306
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,6,.06666667,472.97189,.78848177,305
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,7,.06666667,487.98038,1.3225963,306
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,8,.06666667,502.72287,1.3051083,308
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,9,.06666667,517.00116,.98353559,312
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,10,.06666667,531.13599,1.0130203,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,11,.06666667,546.47491,1.0525287,305
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,12,.06666667,563.20941,.94216031,310
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,13,.06666667,582.49518,1.0739017,307
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,14,.06666667,608.0752,1.3767582,308
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_math,math,15,.06666667,654.87201,1.7439556,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,0,1,517.31323,3.5361226,4585
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,1,.06666667,326.01431,4.1167898,293
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,2,.06666667,394.84799,1.3358862,297
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,3,.06666667,427.44269,1.2895366,301
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,4,.06666667,451.39597,.79492027,303
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,5,.06666667,471.64279,.92741716,304
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,6,.06666667,489.94775,.96895939,308
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,7,.06666667,506.20392,1.5703713,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,8,.06666667,521.76282,1.4311198,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,9,.06666667,537.28174,.99951518,307
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,10,.06666667,553.08746,1.0829374,307
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,11,.06666667,569.30908,1.6908983,308
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,12,.06666667,586.82129,1.7022057,311
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,13,.06666667,607.50037,1.2912494,310
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,14,.06666667,633.11053,1.4297614,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_read,read,15,.06666667,682.78253,2.1199458,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,0,1,508.32892,3.1860633,4585
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,1,.06666667,322.86658,2.9272766,294
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,2,.06666667,384.33264,.95208859,297
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,3,.06666667,413.84909,1.1718343,301
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,4,.06666667,438.03296,1.6824133,301
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,5,.06666667,458.26926,1.2779162,305
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,6,.06666667,476.8674,1.1925658,312
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,7,.06666667,493.67416,1.2919786,306
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,8,.06666667,509.91537,.76607364,307
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,9,.06666667,526.29199,.61109138,310
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,10,.06666667,543.11456,.924806,307
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,11,.06666667,561.07019,1.0687115,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,12,.06666667,580.4115,1.143069,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,13,.06666667,602.88593,1.4236805,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,14,.06666667,630.64423,1.6658204,309
WLD_2006_PISA,PISA,2006,IRL,8,score_pisa_science,science,15,.06666667,682.09448,2.3854651,309
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,0,1,505.54483,1.8066562,3789
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,1,.06666667,330.31171,2.2668526,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,2,.06666667,389.70581,2.4110024,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,3,.06666667,419.3454,1.6598489,250
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,4,.06666667,441.37793,1.5478829,251
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,5,.06666667,459.91113,1.1613317,252
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,6,.06666667,476.4834,.68689322,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,7,.06666667,491.80731,.73428941,250
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,8,.06666667,506.99121,.62914443,249
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,9,.06666667,522.38159,1.3278277,256
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,10,.06666667,538.9389,1.5046543,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,11,.06666667,554.53442,1.6521211,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,12,.06666667,571.98407,1.2638288,254
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,13,.06666667,592.32806,1.3203598,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,14,.06666667,618.19928,1.8847914,251
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_math,math,15,.06666667,668.1925,2.9442401,254
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,0,1,484.44528,1.9452316,3789
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,1,.06666667,277.47314,3.7315519,249
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,2,.06666667,354.76624,1.2969261,248
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,3,.06666667,391.21646,1.3897332,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,4,.06666667,417.65366,1.7394695,252
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,5,.06666667,439.45148,1.5355834,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,6,.06666667,457.94202,.81292015,250
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,7,.06666667,474.66846,1.2855318,252
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,8,.06666667,491.33142,1.4361291,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,9,.06666667,507.23236,1.7405815,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,10,.06666667,523.21906,2.056612,252
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,11,.06666667,539.24731,2.3053656,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,12,.06666667,556.97845,2.3991692,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,13,.06666667,577.50116,3.2147303,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,14,.06666667,603.36591,2.0973294,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_read,read,15,.06666667,653.8634,2.808655,254
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,0,1,490.79376,1.6374781,3789
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,1,.06666667,297.76105,3.2680485,250
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,2,.06666667,363.547,1.0208821,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,3,.06666667,394.85135,1.0132543,252
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,4,.06666667,418.51987,.99283922,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,5,.06666667,439.52917,1.1332589,249
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,6,.06666667,459.03564,1.3727052,255
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,7,.06666667,476.41208,1.0142144,253
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,8,.06666667,493.36105,.91555232,252
WLD_2006_PISA,PISA,2006,ISL,8,score_pisa_science,science,9,.06666667,510.45209,.78459883,253
